"photo_id","year","county","point_x","point_y"
"ARU-2N-204",1954,"Tompkins",365493.88882,4694427.5594
"ARU-2N-206",1954,"Tompkins",365463.92404,4691460.5368
"ARU-2N-208",1954,"Tompkins",365391.91555,4688251.0322
"ARU-2N-210",1954,"Tompkins",365251.47309,4685038.7104
"ARU-3N-32",1954,"Tompkins",365511.70823,4718560.2490
"ARU-3N-34",1954,"Tompkins",365788.20806,4715432.0058
"ARU-3N-36",1954,"Tompkins",365529.00940,4712038.2653
"ARU-3N-38",1954,"Tompkins",365616.43657,4708925.3832
"ARU-3N-11",1954,"Tompkins",368797.03067,4695115.2566
"ARU-3N-13",1954,"Tompkins",368851.27290,4698293.1886
"ARU-3N-15",1954,"Tompkins",368848.00844,4701448.6194
"ARU-3N-17",1954,"Tompkins",368936.02472,4704490.3567
"ARU-3N-19",1954,"Tompkins",368974.81283,4707696.2116
"ARU-3N-21",1954,"Tompkins",368833.32946,4711002.3034
"ARU-3N-23",1954,"Tompkins",368869.28720,4714319.2029
"ARU-3N-25",1954,"Tompkins",368959.67407,4717544.3606
"ARU-3N-26",1954,"Tompkins",369029.32968,4719117.1820
"ARU-3N-3",1954,"Tompkins",368585.73579,4682886.3489
"ARU-3N-5",1954,"Tompkins",368717.86227,4685808.6694
"ARU-3N-7",1954,"Tompkins",368925.40749,4688938.3750
"ARU-3N-9",1954,"Tompkins",368900.98515,4692006.7414
"ARU-3N-42",1954,"Tompkins",372024.36362,4718448.6285
"ARU-3N-44",1954,"Tompkins",372076.93154,4715273.7173
"ARU-3N-46",1954,"Tompkins",372016.93554,4712134.4627
"ARU-3N-48",1954,"Tompkins",372146.44185,4708821.3902
"ARU-3N-50",1954,"Tompkins",372101.86112,4705638.5625
"ARU-3N-52",1954,"Tompkins",371974.82096,4702551.0398
"ARU-3N-54",1954,"Tompkins",372119.28973,4699425.5339
"ARU-3N-56",1954,"Tompkins",372004.95406,4696158.7307
"ARU-3N-58",1954,"Tompkins",371896.85053,4692886.6743
"ARU-3N-60",1954,"Tompkins",371890.40759,4689675.6711
"ARU-3N-62",1954,"Tompkins",371655.74552,4686540.9020
"ARU-3N-64",1954,"Tompkins",371494.13421,4683439.5264
"ARU-3N-71",1954,"Tompkins",374516.52965,4684039.5478
"ARU-3N-73",1954,"Tompkins",374788.12615,4687312.4104
"ARU-3N-75",1954,"Tompkins",374926.88972,4690398.6515
"ARU-3N-77",1954,"Tompkins",374972.27334,4693444.4045
"ARU-3N-79",1954,"Tompkins",375019.96451,4696632.6748
"ARU-3N-81",1954,"Tompkins",375117.44195,4699903.8896
"ARU-3N-84",1954,"Tompkins",375359.31552,4704867.2069
"ARU-3N-86",1954,"Tompkins",375381.06114,4708088.1943
"ARU-3N-88",1954,"Tompkins",375384.55149,4711280.8939
"ARU-3N-90",1954,"Tompkins",375440.70937,4714603.5950
"ARU-3N-92",1954,"Tompkins",375596.45763,4717815.2621
"ARU-3N-100",1954,"Tompkins",378612.10148,4717505.8608
"ARU-3N-102",1954,"Tompkins",378441.94229,4714333.5010
"ARU-3N-104",1954,"Tompkins",378528.88666,4711127.2829
"ARU-3N-106",1954,"Tompkins",378548.52986,4707946.2747
"ARU-3N-108",1954,"Tompkins",378501.09879,4704739.2806
"ARU-3N-110",1954,"Tompkins",378485.22844,4701521.9301
"ARU-3N-112",1954,"Tompkins",378315.95401,4698263.9082
"ARU-3N-114",1954,"Tompkins",378418.52754,4695128.7333
"ARU-3N-116",1954,"Tompkins",378249.47796,4691875.1897
"ARU-3N-118",1954,"Tompkins",378282.36821,4688765.9701
"ARU-3N-120",1954,"Tompkins",378143.44081,4685666.6941
"ARU-3N-122",1954,"Tompkins",378129.79810,4682621.2636
"ARU-3N-130",1954,"Tompkins",381280.81335,4682009.1211
"ARU-3N-132",1954,"Tompkins",381357.60066,4685322.4896
"ARU-3N-134",1954,"Tompkins",381587.32306,4688463.6972
"ARU-3N-136",1954,"Tompkins",381601.55226,4691559.3552
"ARU-3N-138",1954,"Tompkins",381642.98778,4694636.3379
"ARU-3N-140",1954,"Tompkins",381667.14238,4697869.5717
"ARU-3N-142",1954,"Tompkins",381817.92154,4701049.3931
"ARU-3N-144",1954,"Tompkins",381795.21249,4704225.0676
"ARU-3N-146",1954,"Tompkins",381774.98206,4707444.0649
"ARU-3N-148",1954,"Tompkins",381801.88540,4710597.4429
"ARU-3N-150",1954,"Tompkins",381865.15479,4713775.9191
"ARU-3N-152",1954,"Tompkins",382065.55181,4716882.2144
"ARU-3N-160",1954,"Tompkins",384827.73442,4717724.9058
"ARU-3N-162",1954,"Tompkins",385020.15535,4714551.3248
"ARU-3N-164",1954,"Tompkins",385046.57045,4711487.4652
"ARU-3N-166",1954,"Tompkins",384903.74913,4708217.4136
"ARU-3N-168",1954,"Tompkins",384875.65942,4705203.8381
"ARU-3N-170",1954,"Tompkins",384810.04830,4702067.8652
"ARU-3N-172",1954,"Tompkins",384710.68026,4698991.3570
"ARU-3N-174",1954,"Tompkins",384507.07546,4695889.8437
"ARU-3N-176",1954,"Tompkins",384484.02784,4692753.2502
"ARU-3N-178",1954,"Tompkins",384437.94172,4689588.8773
"ARU-3N-180",1954,"Tompkins",384595.21857,4686474.9162
"ARU-1N-157",1954,"Tompkins",388404.72617,4693498.0326
"ARU-1N-159",1954,"Tompkins",388400.87336,4696704.7388
"ARU-1N-161",1954,"Tompkins",388400.96723,4699751.4190
"ARU-1N-163",1954,"Tompkins",388404.97363,4702686.5939
"ARU-1N-165",1954,"Tompkins",388500.02653,4705949.7115
"ARU-1N-73",1954,"Tompkins",388152.62290,4707846.5524
"ARU-1N-76",1954,"Tompkins",388211.85607,4712530.6947
"ARU-1N-78",1954,"Tompkins",388179.55240,4715634.2280
"ARU-1N-80",1954,"Tompkins",388206.87101,4718681.9335
"ARU-3N-187",1954,"Tompkins",387768.72630,4687633.7739
"ARU-3N-189",1954,"Tompkins",387920.98374,4690642.8797
"ARU-3EE-57",1964,"Tompkins",388744.45442,4718277.3005
"ARU-3EE-59",1964,"Tompkins",388593.30554,4714589.5629
"ARU-3EE-61",1964,"Tompkins",388224.05642,4710949.0278
"ARU-5EE-51",1964,"Tompkins",388648.83987,4707440.4499
"ARU-5EE-53",1964,"Tompkins",388704.52645,4704088.4646
"ARU-5EE-55",1964,"Tompkins",388775.50950,4700313.1804
"ARU-5EE-57",1964,"Tompkins",388845.88601,4696582.3761
"ARU-5EE-59",1964,"Tompkins",388923.30381,4692913.8277
"ARU-5EE-61",1964,"Tompkins",389007.04782,4689155.0229
"ARU-5EE-63",1964,"Tompkins",389230.49888,4685372.9338
"ARU-3EE-100",1964,"Tompkins",391496.71700,4709149.0720
"ARU-3EE-102",1964,"Tompkins",391578.12502,4712409.4504
"ARU-3EE-104",1964,"Tompkins",391703.96507,4715683.2700
"ARU-3EE-106",1964,"Tompkins",391819.42624,4718986.8124
"ARU-3EE-97",1964,"Tompkins",391383.90201,4704164.2288
"ARU-3EE-98",1964,"Tompkins",391413.22003,4705809.3869
"ARU-5EE-32",1964,"Tompkins",392497.40651,4684191.1081
"ARU-5EE-34",1964,"Tompkins",392336.92458,4687335.5366
"ARU-5EE-36",1964,"Tompkins",392041.51176,4690478.6389
"ARU-5EE-38",1964,"Tompkins",391949.98748,4693527.2632
"ARU-5EE-40",1964,"Tompkins",392019.03157,4697093.6438
"ARU-5EE-42",1964,"Tompkins",392185.54421,4699814.9151
"ARU-5EE-44",1964,"Tompkins",392186.30757,4703082.9626
"ARU-3EE-117",1964,"Tompkins",395133.06303,4718878.6924
"ARU-3EE-119",1964,"Tompkins",395074.28075,4715589.8041
"ARU-3EE-121",1964,"Tompkins",395101.91127,4712416.0074
"ARU-3EE-123",1964,"Tompkins",395113.37337,4709162.7364
"ARU-3EE-125",1964,"Tompkins",395055.04312,4705941.0064
"ARU-3EE-127",1964,"Tompkins",395014.89376,4702704.6825
"ARU-5EE-14",1964,"Tompkins",395066.78440,4700396.3780
"ARU-5EE-16",1964,"Tompkins",394939.92501,4697411.2815
"ARU-5EE-18",1964,"Tompkins",394915.85115,4694566.3603
"ARU-5EE-20",1964,"Tompkins",395043.27878,4691665.1764
"ARU-5EE-22",1964,"Tompkins",395287.33263,4688734.7578
"ARU-5EE-24",1964,"Tompkins",395504.39145,4685877.8719
"ARU-5EE-26",1964,"Tompkins",395540.24866,4682888.9758
"ARU-5EE-7",1964,"Tompkins",398019.72859,4686812.6353
"ARU-5EE-9",1964,"Tompkins",397952.08935,4690901.1837
"ART-5EE-188",1964,"Tompkins",362800.78995,4683008.0237
"ARU-3EE-161",1964,"Tompkins",362081.23738,4697940.7101
"ARU-3EE-163",1964,"Tompkins",362126.78891,4701036.9957
"ARU-3EE-165",1964,"Tompkins",362174.48996,4704238.8792
"ARU-3EE-167",1964,"Tompkins",362270.92152,4707244.6876
"ARU-3EE-169",1964,"Tompkins",362341.85542,4711057.5761
"ARU-5EE-190",1964,"Tompkins",362716.09776,4686214.8950
"ARU-5EE-192",1964,"Tompkins",362628.99234,4689332.1203
"ARU-5EE-194",1964,"Tompkins",362589.00728,4692424.0413
"ARU-5EE-196",1964,"Tompkins",362295.39795,4695501.0716
"ARU-3EE-179",1964,"Tompkins",365088.68548,4719327.5054
"ARU-3EE-181",1964,"Tompkins",364970.09786,4715454.2152
"ARU-3EE-183",1964,"Tompkins",365310.03504,4711278.7534
"ARU-3EE-185",1964,"Tompkins",365400.11689,4707538.5366
"ARU-3EE-187",1964,"Tompkins",365544.17538,4704152.3881
"ARU-3EE-189",1964,"Tompkins",365587.50056,4700873.6561
"ARU-3EE-191",1964,"Tompkins",365556.72655,4697420.7423
"ARU-5EE-169",1964,"Tompkins",366111.35830,4686490.5313
"ARU-5EE-171",1964,"Tompkins",365998.85894,4683281.3016
"ARU-6EE-45",1964,"Tompkins",366411.10405,4695462.4957
"ARU-6EE-47",1964,"Tompkins",366126.38841,4692209.8640
"ARU-6EE-49",1964,"Tompkins",366282.10038,4688893.8834
"ARU-1EE-69",1964,"Tompkins",368912.95149,4718809.4088
"ARU-1EE-71",1964,"Tompkins",369265.96570,4715795.5852
"ARU-1EE-73",1964,"Tompkins",369375.05686,4712790.1011
"ARU-1EE-75",1964,"Tompkins",369375.66493,4709737.4538
"ARU-3EE-208",1964,"Tompkins",368775.64039,4706692.5009
"ARU-3EE-210",1964,"Tompkins",368722.12625,4703076.6846
"ARU-3EE-212",1964,"Tompkins",368791.37780,4699438.3211
"ARU-3EE-214",1964,"Tompkins",368786.75624,4695777.9180
"ARU-3EE-216",1964,"Tompkins",368878.38993,4692136.1155
"ARU-3EE-218",1964,"Tompkins",369080.85396,4688554.3141
"ARU-3EE-220",1964,"Tompkins",369173.79094,4685139.6595
"ARU-3EE-222",1964,"Tompkins",369230.61489,4681649.6481
"ARU-1EE-44",1964,"Tompkins",372238.63958,4694096.9744
"ARU-1EE-46",1964,"Tompkins",372207.58281,4697312.3877
"ARU-1EE-48",1964,"Tompkins",372340.51229,4700508.6390
"ARU-1EE-50",1964,"Tompkins",372228.92877,4703590.7998
"ARU-1EE-52",1964,"Tompkins",372144.55316,4706853.0591
"ARU-1EE-54",1964,"Tompkins",372148.37292,4710095.1695
"ARU-1EE-56",1964,"Tompkins",372157.32084,4713244.6797
"ARU-1EE-58",1964,"Tompkins",372192.44412,4716368.8237
"ARU-1EE-60",1964,"Tompkins",372244.42405,4719493.7262
"ARU-5EE-154",1964,"Tompkins",372052.00854,4683012.6327
"ARU-5EE-156",1964,"Tompkins",372297.28689,4685964.6769
"ARU-5EE-158",1964,"Tompkins",372446.77933,4689019.3951
"ARU-5EE-160",1964,"Tompkins",372674.86711,4692070.8137
"ARU-1EE-11",1964,"Tompkins",375644.18279,4709808.7063
"ARU-1EE-13",1964,"Tompkins",375838.89030,4706477.6823
"ARU-1EE-5",1964,"Tompkins",375696.12472,4719539.1606
"ARU-1EE-7",1964,"Tompkins",375661.70878,4716393.3037
"ARU-1EE-9",1964,"Tompkins",375721.98738,4713248.5189
"ARU-6EE-26",1964,"Tompkins",375112.94036,4680811.3119
"ARU-6EE-28",1964,"Tompkins",375101.37991,4684191.7974
"ARU-6EE-30",1964,"Tompkins",375371.01391,4687429.6111
"ARU-6EE-32",1964,"Tompkins",375144.07322,4690537.8199
"ARU-6EE-34",1964,"Tompkins",375781.91094,4694020.3204
"ARU-6EE-36",1964,"Tompkins",375576.66003,4697518.0898
"ARU-6EE-38",1964,"Tompkins",375657.76541,4700981.7228
"ARU-6EE-40",1964,"Tompkins",375724.01572,4704358.7082
"ARU-4EE-126",1964,"Tompkins",378766.34685,4698225.0729
"ARU-4EE-128",1964,"Tompkins",378758.24184,4701690.8021
"ARU-4EE-130",1964,"Tompkins",378808.32862,4705003.9444
"ARU-4EE-132",1964,"Tompkins",378881.28065,4708382.8933
"ARU-4EE-134",1964,"Tompkins",378757.84142,4711754.6070
"ARU-4EE-136",1964,"Tompkins",378744.04770,4715058.5535
"ARU-4EE-138",1964,"Tompkins",378652.60740,4718342.3410
"ARU-5EE-121",1964,"Tompkins",379165.67740,4681518.4483
"ARU-5EE-123",1964,"Tompkins",379295.29482,4684703.0838
"ARU-5EE-125",1964,"Tompkins",379490.04075,4688085.7467
"ARU-5EE-127",1964,"Tompkins",379521.47650,4691521.8367
"ARU-5EE-129",1964,"Tompkins",379356.66438,4695114.4628
"ARU-5EE-106",1964,"Tompkins",382411.59718,4690151.0932
"ARU-5EE-108",1964,"Tompkins",382317.21292,4686679.6852
"ARU-5EE-110",1964,"Tompkins",382323.84053,4683227.1442
"ARU-5EE-112",1964,"Tompkins",382591.32673,4679799.9301
"ARU-5EE-90",1964,"Tompkins",381967.97140,4719662.6375
"ARU-5EE-92",1964,"Tompkins",382096.57859,4716002.5497
"ARU-5EE-94",1964,"Tompkins",382158.45108,4712438.6412
"ARU-5EE-96",1964,"Tompkins",382288.45875,4708877.3660
"ARU-6EE-13",1964,"Tompkins",382006.64232,4706522.6708
"ARU-6EE-15",1964,"Tompkins",381964.51459,4702938.5145
"ARU-6EE-17",1964,"Tompkins",382408.13791,4699515.1872
"ARU-6EE-19",1964,"Tompkins",382812.13857,4696131.0122
"ARU-6EE-21",1964,"Tompkins",383137.54614,4692473.3990
"ARU-3EE-39",1964,"Tompkins",384892.56396,4710662.3831
"ARU-3EE-41",1964,"Tompkins",384971.65161,4714109.2089
"ARU-3EE-43",1964,"Tompkins",385064.42984,4717574.3582
"ARU-5EE-72",1964,"Tompkins",385186.11566,4687316.1855
"ARU-5EE-74",1964,"Tompkins",385530.43846,4689536.6129
"ARU-5EE-76",1964,"Tompkins",385285.81845,4692620.6782
"ARU-6EE-10",1964,"Tompkins",384933.59059,4705223.2840
"ARU-6EE-12",1964,"Tompkins",384809.51933,4708572.4497
"ARU-6EE-4",1964,"Tompkins",384864.97485,4695319.7375
"ARU-6EE-6",1964,"Tompkins",385159.79021,4698606.0774
"ARU-6EE-8",1964,"Tompkins",385112.47973,4701917.7882
"80-1-02",1980,"Tompkins",361808.34758,4711232.4155
"80-1-04",1980,"Tompkins",361955.89527,4706349.3723
"80-1-06",1980,"Tompkins",361998.21409,4701524.3647
"80-1-08",1980,"Tompkins",361860.83690,4696572.5229
"80-1-10",1980,"Tompkins",362001.38949,4692189.2578
"80-1-12",1980,"Tompkins",361912.99367,4687990.2700
"80-1-14",1980,"Tompkins",361898.80783,4683904.4121
"80-10-170",1980,"Tompkins",398503.31401,4689192.5650
"80-2-18",1980,"Tompkins",365326.16052,4683805.0997
"80-2-20",1980,"Tompkins",365684.49977,4687945.2155
"80-2-22",1980,"Tompkins",365836.04225,4692596.1902
"80-2-24",1980,"Tompkins",365702.90323,4696736.0893
"80-2-26",1980,"Tompkins",365457.94794,4701210.1601
"80-2-28",1980,"Tompkins",365388.05678,4705998.6786
"80-2-30",1980,"Tompkins",365518.14113,4710561.4811
"80-2-32",1980,"Tompkins",365681.28287,4714605.6596
"80-2-34",1980,"Tompkins",366149.01588,4719904.4374
"80-3-37",1980,"Tompkins",369869.32789,4718645.8070
"80-3-39",1980,"Tompkins",369814.55801,4713761.0761
"80-3-41",1980,"Tompkins",369865.36899,4709024.3081
"80-3-43",1980,"Tompkins",369910.63738,4704336.0148
"80-3-45",1980,"Tompkins",369637.32341,4699986.3931
"80-3-47",1980,"Tompkins",369669.76378,4695772.6517
"80-3-49",1980,"Tompkins",369697.70158,4690838.1963
"80-3-51",1980,"Tompkins",369753.96234,4686394.1550
"80-3-53",1980,"Tompkins",369750.75320,4681733.6321
"80-4-56",1980,"Tompkins",373293.63928,4683724.5252
"80-4-58",1980,"Tompkins",373302.94412,4687779.6701
"80-4-60",1980,"Tompkins",373560.26097,4692435.6334
"80-4-62",1980,"Tompkins",373755.96114,4698306.9040
"80-4-64",1980,"Tompkins",374104.98964,4703263.5798
"80-4-66",1980,"Tompkins",374210.07314,4708118.1537
"80-4-68",1980,"Tompkins",374174.63134,4713054.3333
"80-4-70",1980,"Tompkins",374134.09392,4718501.4115
"80-5-73",1980,"Tompkins",378341.39161,4718672.9750
"80-5-75",1980,"Tompkins",378254.29209,4714316.5677
"80-5-77",1980,"Tompkins",378346.67683,4709991.8053
"80-5-79",1980,"Tompkins",378346.82377,4705426.0747
"80-5-81",1980,"Tompkins",378321.84340,4700777.4681
"80-5-83",1980,"Tompkins",378321.70119,4696108.0429
"80-5-85",1980,"Tompkins",378335.21999,4691832.2364
"80-5-87",1980,"Tompkins",378207.82006,4687519.0115
"80-5-89",1980,"Tompkins",377950.37212,4682979.7308
"80-5-91",1980,"Tompkins",377808.17564,4678438.9707
"80-6-100",1980,"Tompkins",382423.80591,4696287.6033
"80-6-102",1980,"Tompkins",382018.25763,4700752.6141
"80-6-104",1980,"Tompkins",381865.38628,4705295.9802
"80-6-106",1980,"Tompkins",382093.76259,4710220.7103
"80-6-108",1980,"Tompkins",382282.93701,4714473.0508
"80-6-110",1980,"Tompkins",382686.86495,4719095.1964
"80-6-92",1980,"Tompkins",381520.45996,4678389.2473
"80-6-94",1980,"Tompkins",381677.35285,4682993.6287
"80-6-96",1980,"Tompkins",382123.28882,4687164.8444
"80-6-98",1980,"Tompkins",382405.22192,4691541.7572
"80-7-113",1980,"Tompkins",386104.66100,4717905.3598
"80-7-115",1980,"Tompkins",386257.96061,4713616.4457
"80-7-117",1980,"Tompkins",386325.50162,4709374.6693
"80-7-119",1980,"Tompkins",386482.08079,4705255.2902
"80-7-121",1980,"Tompkins",386411.64634,4700649.6625
"80-7-123",1980,"Tompkins",386352.58902,4696340.3056
"80-7-125",1980,"Tompkins",386291.45212,4691712.7090
"80-7-127",1980,"Tompkins",386272.56133,4687387.3358
"80-8-130",1980,"Tompkins",390793.58305,4718740.1504
"80-8-132",1980,"Tompkins",390964.84065,4714163.1885
"80-8-134",1980,"Tompkins",390952.94362,4709453.7882
"80-8-136",1980,"Tompkins",390933.16777,4704677.2203
"80-8-138",1980,"Tompkins",390681.06261,4700208.2862
"80-8-140",1980,"Tompkins",390655.04578,4695892.6730
"80-8-142",1980,"Tompkins",390603.81544,4691731.2064
"80-8-144",1980,"Tompkins",390473.27563,4687381.2373
"80-9-147",1980,"Tompkins",394265.39683,4682722.0670
"80-9-149",1980,"Tompkins",394377.13847,4687084.1341
"80-9-151",1980,"Tompkins",394516.76748,4691519.0246
"80-9-153",1980,"Tompkins",394680.67070,4696186.2024
"80-9-155",1980,"Tompkins",394803.86265,4700696.1060
"80-9-157",1980,"Tompkins",394730.46128,4705501.5793
"80-9-159",1980,"Tompkins",394618.73005,4709876.6590
"80-9-161",1980,"Tompkins",394525.93994,4714206.2778
"80-9-163",1980,"Tompkins",394539.98312,4718834.6656
"91-1-11",1991,"Tompkins",362469.20475,4693453.0442
"91-1-13",1991,"Tompkins",362450.99532,4689415.3256
"91-1-15",1991,"Tompkins",362501.44947,4685365.3167
"91-1-17",1991,"Tompkins",362690.54174,4681370.3596
"91-1-3",1991,"Tompkins",362005.11955,4710007.3538
"91-1-5",1991,"Tompkins",362262.91526,4705541.3069
"91-1-7",1991,"Tompkins",362450.79517,4701366.4362
"91-1-9",1991,"Tompkins",362431.58028,4697322.1738
"91-10-184",1991,"Tompkins",396494.14591,4719791.8234
"91-10-186",1991,"Tompkins",396677.59579,4716016.5826
"91-10-188",1991,"Tompkins",396617.25351,4711858.8704
"91-10-190",1991,"Tompkins",396622.12885,4708163.3313
"91-10-192",1991,"Tompkins",396668.11647,4704377.9932
"91-10-194",1991,"Tompkins",396726.68389,4700627.0535
"91-10-196",1991,"Tompkins",396617.35181,4696995.3225
"91-10-198",1991,"Tompkins",396922.13642,4692996.6504
"91-10-200",1991,"Tompkins",396812.38992,4689083.1025
"91-10-202",1991,"Tompkins",396948.48194,4684774.2931
"91-2-20",1991,"Tompkins",365920.89415,4718540.3160
"91-2-22",1991,"Tompkins",365979.90356,4714320.2588
"91-2-24",1991,"Tompkins",366042.11432,4710239.3018
"91-2-26",1991,"Tompkins",366057.93602,4706190.3709
"91-2-28",1991,"Tompkins",366261.26942,4702032.3923
"91-2-30",1991,"Tompkins",366217.62015,4697804.1451
"91-2-32",1991,"Tompkins",366111.01038,4693648.0512
"91-2-34",1991,"Tompkins",366271.35159,4689546.9135
"91-2-36",1991,"Tompkins",366192.83948,4685313.2706
"91-3-39",1991,"Tompkins",370185.05161,4721132.0786
"91-3-41",1991,"Tompkins",370075.06211,4717061.2579
"91-3-43",1991,"Tompkins",370179.75403,4712688.1234
"91-3-45",1991,"Tompkins",370087.46410,4708410.2794
"91-3-47",1991,"Tompkins",370048.88899,4704131.2280
"91-3-49",1991,"Tompkins",370042.24044,4700000.0573
"91-3-51",1991,"Tompkins",370079.80750,4695950.9875
"91-3-53",1991,"Tompkins",370047.78059,4691950.0533
"91-3-55",1991,"Tompkins",370124.86835,4687676.2408
"91-3-57",1991,"Tompkins",370262.45604,4683532.7735
"91-4-60",1991,"Tompkins",373679.49596,4719327.3063
"91-4-62",1991,"Tompkins",373765.11964,4715085.6940
"91-4-63",1991,"Tompkins",373774.34574,4712900.4172
"91-4-66",1991,"Tompkins",373766.96301,4706335.0488
"91-4-68",1991,"Tompkins",373781.42922,4702055.8987
"91-4-70",1991,"Tompkins",373793.05784,4697832.5286
"91-4-72",1991,"Tompkins",373787.79736,4693516.5408
"91-4-74",1991,"Tompkins",373798.76107,4689268.2230
"91-4-76",1991,"Tompkins",374141.89090,4684765.3911
"91-5-80",1991,"Tompkins",377585.51979,4719164.1915
"91-5-82",1991,"Tompkins",377726.85582,4715348.3861
"91-5-84",1991,"Tompkins",377683.43158,4711289.8555
"91-5-86",1991,"Tompkins",377776.59495,4707328.2911
"91-5-88",1991,"Tompkins",377764.02901,4703274.0942
"91-5-90",1991,"Tompkins",377793.50030,4699209.1186
"91-5-92",1991,"Tompkins",377618.50164,4695182.7618
"91-5-94",1991,"Tompkins",377867.24640,4691270.9621
"91-5-96",1991,"Tompkins",377877.99876,4687476.1604
"91-5-98",1991,"Tompkins",377830.12877,4683524.1208
"91-6-102",1991,"Tompkins",381478.55123,4718479.9161
"91-6-104",1991,"Tompkins",381500.57054,4714124.5676
"91-6-106",1991,"Tompkins",381583.46430,4710164.2068
"91-6-108",1991,"Tompkins",381532.73100,4705972.5635
"91-6-110",1991,"Tompkins",381512.84771,4701780.5659
"91-6-112",1991,"Tompkins",381537.55796,4697637.5469
"91-6-114",1991,"Tompkins",381533.74129,4693657.7681
"91-6-116",1991,"Tompkins",381743.13723,4689462.5858
"91-6-118",1991,"Tompkins",381670.91502,4685233.7808
"91-6-120",1991,"Tompkins",381460.84377,4681095.5695
"91-7-123",1991,"Tompkins",385281.61965,4718409.5250
"91-7-125",1991,"Tompkins",385171.70256,4715060.9688
"91-7-127",1991,"Tompkins",385446.77698,4710951.4468
"91-7-129",1991,"Tompkins",385302.01317,4706826.2263
"91-7-131",1991,"Tompkins",385543.09362,4702647.1493
"91-7-133",1991,"Tompkins",385614.05822,4698510.5959
"91-7-135",1991,"Tompkins",385303.32308,4694385.5956
"91-7-137",1991,"Tompkins",385413.77621,4690250.9553
"91-7-139",1991,"Tompkins",385327.75425,4685998.7548
"91-8-141",1991,"Tompkins",389138.53812,4717978.1328
"91-8-143",1991,"Tompkins",389033.45101,4713605.6978
"91-8-145",1991,"Tompkins",389048.20444,4709481.1119
"91-8-147",1991,"Tompkins",389200.08401,4705215.3695
"91-8-149",1991,"Tompkins",389105.00985,4701216.9936
"91-8-151",1991,"Tompkins",389325.39941,4697281.7078
"91-8-153",1991,"Tompkins",389305.13796,4693292.4876
"91-8-155",1991,"Tompkins",389229.78136,4689301.5164
"91-8-157",1991,"Tompkins",389328.32603,4685411.1179
"91-9-160",1991,"Tompkins",393476.69438,4718133.4442
"91-9-162",1991,"Tompkins",393157.18341,4714031.1185
"91-9-164",1991,"Tompkins",393346.94780,4709908.8763
"91-9-166",1991,"Tompkins",393149.27181,4705950.1167
"91-9-170",1991,"Tompkins",393057.35529,4702199.0781
"91-9-172",1991,"Tompkins",393160.63157,4699601.8550
"91-9-174",1991,"Tompkins",393150.19207,4695681.6786
"91-9-176",1991,"Tompkins",393036.89514,4691756.3961
"91-9-178",1991,"Tompkins",393219.77032,4687689.0138
"91-9-180",1991,"Tompkins",393154.67306,4683857.0859
"ARW-2DD-109",1963,"Cayuga",360613.66,4801974.16
"ARW-2DD-111",1963,"Cayuga",360772.64,4798652.94
"ARW-2DD-113",1963,"Cayuga",360700.38,4793444.15
"ARW-2DD-115",1963,"Cayuga",360787.10,4789932.14
"ARW-2DD-117",1963,"Cayuga",360743.74,4786503.96
"ARW-2DD-119",1963,"Cayuga",360801.55,4783046.88
"ARW-2DD-121",1963,"Cayuga",360758.19,4779396.12
"ARW-2DD-123",1963,"Cayuga",360645.11,4776004.41
"ARW-2DD-125",1963,"Cayuga",360629.47,4772624.11
"ARW-2DD-127",1963,"Cayuga",360488.74,4769372.04
"ARW-2DD-129",1963,"Cayuga",360222.92,4765766.57
"ARW-2DD-131",1963,"Cayuga",360301.10,4762273.68
"ARW-2DD-133",1963,"Cayuga",360269.83,4758777.67
"ARW-2DD-135",1963,"Cayuga",360316.74,4755381.73
"ARW-2DD-137",1963,"Cayuga",360301.10,4751995.18
"ARW-2DD-139",1963,"Cayuga",360394.92,4748492.91
"ARW-2DD-141",1963,"Cayuga",360410.56,4745165.78
"ARW-2DD-143",1963,"Cayuga",360286.79,4741651.74
"ARW-2DD-145",1963,"Cayuga",360195.57,4738225.03
"ARW-2DD-147",1963,"Cayuga",359974.05,4734962.51
"ARW-2DD-149",1963,"Cayuga",359791.62,4731600.95
"ARW-2DD-151",1963,"Cayuga",359713.43,4728236.79
"ARW-2DD-106",1963,"Cayuga",363497.73,4803045.94
"ARW-2DD-104",1963,"Cayuga",363598.84,4799648.58
"ARW-2DD-102",1963,"Cayuga",363728.85,4796421.68
"ARW-2DD-100",1963,"Cayuga",363714.41,4792917.43
"ARW-2DD-98",1963,"Cayuga",363728.85,4789366.95
"ARW-2DD-96",1963,"Cayuga",363656.62,4785790.48
"ARW-2DD-94",1963,"Cayuga",363425.50,4782141.77
"ARW-2DD-92",1963,"Cayuga",363382.16,4778750.19
"ARW-2DD-90",1963,"Cayuga",363447.07,4775063.37
"ARW-2DD-88",1963,"Cayuga",363637.98,4771537.80
"ARW-2DD-86",1963,"Cayuga",363597.07,4768107.69
"ARW-2DD-84",1963,"Cayuga",363583.43,4764707.58
"ARW-2DD-82",1963,"Cayuga",363515.25,4761102.92
"ARW-2DD-80",1963,"Cayuga",363542.52,4757634.62
"ARW-2DD-78",1963,"Cayuga",363406.16,4754087.24
"ARW-2DD-76",1963,"Cayuga",363378.88,4750578.03
"ARW-2DD-74",1963,"Cayuga",363315.25,4747197.01
